file_path,mean_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_FITC_Day2.png,8.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_Hoechst.png,6.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day0.png,48.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day1.png,50.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site1_TRITC_Day2.png,16.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_FITC_Day0.png,16.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_FITC_Day1.png,11.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_FITC_Day2.png,13.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_Hoechst.png,8.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_TRITC_Day0.png,49.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_TRITC_Day1.png,29.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site2_TRITC_Day2.png,35.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_FITC_Day0.png,14.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_FITC_Day1.png,19.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_FITC_Day2.png,11.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_Hoechst.png,12.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_TRITC_Day0.png,34.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_TRITC_Day1.png,39.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site3_TRITC_Day2.png,25.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_FITC_Day0.png,12.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_FITC_Day1.png,18.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_FITC_Day2.png,26.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_Hoechst.png,10.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_TRITC_Day0.png,31.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_TRITC_Day1.png,34.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_250nM_BT549_site4_TRITC_Day2.png,51.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_FITC_Day0.png,7.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_FITC_Day1.png,13.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_FITC_Day2.png,19.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_Hoechst.png,6.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_TRITC_Day0.png,21.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_TRITC_Day1.png,32.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site1_TRITC_Day2.png,38.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_FITC_Day0.png,4.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_FITC_Day2.png,18.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_FITC_Day1.png,9.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_Hoechst.png,5.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_TRITC_Day0.png,11.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_TRITC_Day1.png,16.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site2_TRITC_Day2.png,31.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_FITC_Day0.png,7.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_FITC_Day1.png,4.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_FITC_Day2.png,6.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_Hoechst.png,12.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_TRITC_Day0.png,12.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_TRITC_Day1.png,8.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site3_TRITC_Day2.png,12.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_FITC_Day0.png,13.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_FITC_Day1.png,7.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_FITC_Day2.png,15.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_Hoechst.png,11.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_TRITC_Day0.png,25.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_TRITC_Day1.png,14.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F11_500nM_BT549_site4_TRITC_Day2.png,30.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_FITC_Day0.png,15.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_FITC_Day1.png,16.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_FITC_Day2.png,14.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_Hoechst.png,8.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_TRITC_Day0.png,21.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_TRITC_Day1.png,22.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site1_TRITC_Day2.png,11.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_FITC_Day0.png,18.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_FITC_Day1.png,15.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_FITC_Day2.png,25.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_Hoechst.png,8.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_TRITC_Day0.png,22.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_TRITC_Day1.png,19.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site2_TRITC_Day2.png,23.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_FITC_Day0.png,21.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_FITC_Day1.png,16.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_FITC_Day2.png,28.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_Hoechst.png,9.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_TRITC_Day0.png,24.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_TRITC_Day1.png,20.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site3_TRITC_Day2.png,25.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_FITC_Day0.png,13.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_FITC_Day1.png,18.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_FITC_Day2.png,21.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_Hoechst.png,10.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_TRITC_Day0.png,18.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_TRITC_Day1.png,23.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_250nM_BT549_site4_TRITC_Day2.png,17.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_FITC_Day0.png,22.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_FITC_Day1.png,17.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_FITC_Day2.png,21.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_Hoechst.png,7.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_TRITC_Day0.png,26.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_TRITC_Day1.png,18.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site1_TRITC_Day2.png,23.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_FITC_Day0.png,17.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_FITC_Day1.png,21.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_FITC_Day2.png,25.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_Hoechst.png,7.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_TRITC_Day0.png,20.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_TRITC_Day1.png,24.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site2_TRITC_Day2.png,23.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_FITC_Day0.png,22.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_FITC_Day1.png,22.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_FITC_Day2.png,25.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_Hoechst.png,9.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_TRITC_Day0.png,23.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_TRITC_Day1.png,15.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site3_TRITC_Day2.png,24.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_FITC_Day0.png,17.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_FITC_Day1.png,18.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_FITC_Day2.png,25.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_Hoechst.png,10.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_TRITC_Day0.png,13.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_TRITC_Day1.png,14.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F2_500nM_BT549_site4_TRITC_Day2.png,23.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_FITC_Day0.png,14.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_FITC_Day1.png,18.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_FITC_Day2.png,15.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_Hoechst.png,7.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_TRITC_Day0.png,12.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_TRITC_Day1.png,22.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site1_TRITC_Day2.png,10.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_FITC_Day0.png,11.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_FITC_Day1.png,11.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_FITC_Day2.png,23.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_Hoechst.png,6.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_TRITC_Day0.png,9.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_TRITC_Day1.png,13.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site2_TRITC_Day2.png,25.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_FITC_Day0.png,12.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_FITC_Day1.png,10.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_FITC_Day2.png,12.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_Hoechst.png,9.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_TRITC_Day0.png,9.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_TRITC_Day1.png,12.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site3_TRITC_Day2.png,10.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_FITC_Day0.png,9.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_FITC_Day1.png,16.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_FITC_Day2.png,17.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_Hoechst.png,11.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_TRITC_Day0.png,8.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_TRITC_Day1.png,17.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_250nM_BT549_site4_TRITC_Day2.png,20.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_FITC_Day0.png,15.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_FITC_Day1.png,25.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_FITC_Day2.png,25.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_Hoechst.png,7.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_TRITC_Day0.png,13.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_TRITC_Day1.png,17.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site1_TRITC_Day2.png,22.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_FITC_Day0.png,13.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_FITC_Day1.png,13.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_FITC_Day2.png,25.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_Hoechst.png,6.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_TRITC_Day0.png,13.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_TRITC_Day1.png,12.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site2_TRITC_Day2.png,19.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_FITC_Day0.png,13.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_FITC_Day1.png,20.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_FITC_Day2.png,21.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_Hoechst.png,9.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_TRITC_Day0.png,13.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_TRITC_Day1.png,20.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site3_TRITC_Day2.png,20.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_FITC_Day0.png,11.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_FITC_Day1.png,18.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_FITC_Day2.png,29.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_Hoechst.png,10.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_TRITC_Day0.png,17.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_TRITC_Day1.png,15.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F3_500nM_BT549_site4_TRITC_Day2.png,17.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_FITC_Day0.png,106.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_FITC_Day1.png,81.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_FITC_Day2.png,123.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_Hoechst.png,6.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_TRITC_Day0.png,103.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_TRITC_Day1.png,110.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site1_TRITC_Day2.png,107.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_FITC_Day0.png,112.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_FITC_Day1.png,89.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_FITC_Day2.png,89.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_Hoechst.png,6.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_TRITC_Day0.png,80.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_TRITC_Day1.png,108.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site2_TRITC_Day2.png,104.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_FITC_Day0.png,104.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_FITC_Day1.png,105.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_FITC_Day2.png,103.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_Hoechst.png,11.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_TRITC_Day0.png,78.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_TRITC_Day1.png,103.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site3_TRITC_Day2.png,112.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_FITC_Day0.png,107.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_FITC_Day1.png,107.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_FITC_Day2.png,108.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_Hoechst.png,9.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_TRITC_Day0.png,108.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_TRITC_Day1.png,113.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_250nM_BT549_site4_TRITC_Day2.png,111.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_FITC_Day0.png,114.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_FITC_Day1.png,79.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_FITC_Day2.png,93.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_Hoechst.png,7.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_TRITC_Day0.png,86.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_TRITC_Day1.png,102.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site1_TRITC_Day2.png,98.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_FITC_Day0.png,108.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_FITC_Day1.png,88.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_FITC_Day2.png,113.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_Hoechst.png,6.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_TRITC_Day0.png,107.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_TRITC_Day1.png,106.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site2_TRITC_Day2.png,99.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_FITC_Day0.png,109.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_FITC_Day1.png,58.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_FITC_Day2.png,94.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_Hoechst.png,9.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_TRITC_Day0.png,87.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_TRITC_Day1.png,95.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site3_TRITC_Day2.png,108.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_FITC_Day0.png,108.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_FITC_Day1.png,88.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_FITC_Day2.png,71.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_Hoechst.png,10.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_TRITC_Day0.png,99.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_TRITC_Day1.png,111.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-F4_500nM_BT549_site4_TRITC_Day2.png,108.4
